"MDD_species_id","MDD_syn_ID","MDD_root_name","MDD_order","MDD_family","MDD_genus","MDD_species","MDD_validity","MDD_original_combination","MDD_author","MDD_year","MDD_authority_parentheses","MDD_actual_rank","MDD_continent"
1005842,100005268,"gracilis","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Lutra_gracilis","Bechstein",1799,"1","species","Asia|North America"
1005842,100059205,"lutris","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Viverra_lutris","Pallas",1811,"1","species","Asia|North America"
1005842,100049322,"lutris","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Lutra_lutris","Illiger",1815,"1","species","Asia|North America"
1005842,100005269,"orientalis","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Pusa_orientalis","Oken",1816,"1","species","Asia|North America"
1005842,100056280,"phocula","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Lutra_phocula","H. R. Schinz",1821,"1","species","Asia|North America"
1005842,100005270,"stelleri","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Lutra_stelleri","Lesson",1827,"1","species","Asia|North America"
1005842,100052044,"stelleri","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enydris_stelleri","J. B. Fischer",1829,"1","species","Asia|North America"
1005842,100048585,"marina","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydra_marina","C. H. Smith",1842,"0","species","Asia|North America"
1005842,100048755,"marina","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Latax_marina","Lesson",1842,"1","species","Asia|North America"
1005842,100059140,"stelleri","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Latax_stelleri","Boitard",1845,"1","species","Asia|North America"
1005842,100053889,"marina","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydris_marina","von Schrenck",1859,"1","species","Asia|North America"
1005842,100046067,"lutris","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydris_lutris","J. E. Gray",1865,"1","species","Asia|North America"
1005842,100056422,"lutris","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Latax_lutris","C. H. Merriam",1904,"1","species","Asia|North America"
1005842,100034817,"lutris","Carnivora","Mustelidae","Enhydra","Enhydra_lutris","synonym","Enhydra_lutris","Kuroda",1933,"0","species","Asia|North America"
1005912,100006126,"barbatus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","species","Phoca_barbata","Erxleben",1777,"1","species","Asia|Europe|North America"
1005912,100006127,"leporinus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_leporina","Lepechin",1778,"1","species","Asia|Europe|North America"
1005912,100058571,"laniger","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_laniger","Kerr",1792,"1","species","Asia|Europe|North America"
1005912,100006128,"albigena","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_albigena","Pallas",1811,"1","species","Asia|Europe|North America"
1005912,100006129,"nauticus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_nautica","Pallas",1811,"1","species","Asia|Europe|North America"
1005912,100049425,"lakhtak","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_lakhtak","A. G. Desmarest",1817,"1","species","Asia|Europe|North America"
1005912,100028360,"barbatus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Calocephalus_barbatus","F. Cuvier",1826,"1","species","Asia|Europe|North America"
1005912,100028357,"leporinus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Calocephalus_leporinus","F. Cuvier",1826,"1","species","Asia|Europe|North America"
1005912,100006130,"lepechenii","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_lepechenii","Lesson",1828,"1","species","Asia|Europe|North America"
1005912,100006131,"parsonsii","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_parsonsii","Lesson",1828,"1","species","Asia|Europe|North America"
1005912,100055992,"lachtak","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_lachtak","A. Murray",1866,"1","species","Asia|Europe|North America"
1005912,100006132,"naurica","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Phoca_naurica","J. E. Gray",1871,"1","species","Asia|Europe|North America"
1005912,100034862,"barbatus","Carnivora","Phocidae","Erignathus","Erignathus_barbatus","synonym","Erignathus_barbatus","J. A. Allen",1880,"0","species","Asia|Europe|North America"
1005904,100006084,"jubatus","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","species","Phoca_jubata","von Schreber",1776,"1","species","Asia|North America"
1005904,100036068,"iubata","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Phoca_iubata","Erxleben",1777,"1","species","Asia|North America"
1005904,100028071,"scont","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Phoca_scont","Boddaert",1785,"1","species","Asia|North America"
1005904,100006085,"leoninus","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Phoca_leonina","Pallas",1811,"1","species","Asia|North America"
1005904,100050432,"jubatus","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Otaria_jubata","Péron",1816,"1","species","Asia|North America"
1005904,100006086,"stellerii","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Otaria_stellerii","Lesson",1828,"1","species","Asia|North America"
1005904,100052046,"stelleri","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Phoca_stelleri","J. B. Fischer",1829,"1","species","Asia|North America"
1005904,100055996,"stelleri","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Otaria_stelleri","J. E. Gray",1844,"1","species","Asia|North America"
1005904,100006087,"monteriensis","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Arctocephalus_monteriensis","J. E. Gray",1860,"1","species","Asia|North America"
1005904,100029485,"californianus","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Eumetopias_californianus","Gill",1866,"0","species","Asia|North America"
1005904,100046063,"stelleri","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Eumetopias_stelleri","J. E. Gray",1871,"0","species","Asia|North America"
1005904,100045873,"jubatus","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Eumetopias_jubata","J. A. Allen",1905,"0","species","Asia|North America"
1005904,100034854,"jubatus","Carnivora","Otariidae","Eumetopias","Eumetopias_jubatus","synonym","Eumetopias_jubatus","Honacki, Kinman, & Koeppl",1982,"0","species","Asia|North America"
1006030,100004071,"goudotii","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","species","Eupleres_goudotii","Doyère",1835,"0","species","Africa"
1006030,100055959,"goudotii","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleures_goudotii","A. Murray",1866,"0","species","Africa"
1006030,100004072,"major","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleres_major","L. Lavauden",1929,"0","species","Africa"
1006030,100036207,"goudotti","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleres_goudotti","Coetzee",1971,"0","species","Africa"
1006030,100046725,"goudoti","Carnivora","Eupleridae","Eupleres","Eupleres_goudotii","synonym","Eupleres_goudoti","Corbet & J. Edwards Hill",1980,"0","species","Africa"
1005984,100004157,"bieti","Carnivora","Felidae","Felis","Felis_bieti","species","Felis_bieti","A. Milne-Edwards",1892,"0","species","Asia"
1005984,100004156,"pallida","Carnivora","Felidae","Felis","Felis_bieti","synonym","Felis_pallida","Büchner",1894,"0","species","Asia"
1005985,100004159,"catus","Carnivora","Felidae","Felis","Felis_catus","species","Felis_catus","Linnaeus",1758,"0","species",NA
1005985,100054663,"cattus","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_cattus","E. A. W. von Zimmermann",1783,"0","species",NA
1005985,100056766,"catus","Carnivora","Felidae","Felis","Felis_catus","synonym","Felix_catus","F. S. Voigt",1819,"0","species",NA
1005985,100048714,"aurea","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_aurea","A. G. Desmarest",1821,"0","species",NA
1005985,100004268,"obscura","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_obscura","A. G. Desmarest",1821,"0","species",NA
1005985,100048291,"domestica","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_domestica","J. B. Fischer",1829,"0","species",NA
1005985,100004171,"syriaca","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_syriaca","J. B. Fischer",1829,"0","species",NA
1005985,100004174,"inconspicua","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_inconspicua","J. E. Gray",1837,"0","species",NA
1005985,100004175,"pulchella","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_pulchella","J. E. Gray",1837,"0","species",NA
1005985,100004176,"megalotis","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_megalotis","S. Müller in Temminck",1840,"0","species",NA
1005985,100054787,"domestica","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_domesticus","B. H. Hodgson",1842,"0","species",NA
1005985,100028337,"torquata","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_torquata","C. F. Cuvier",1842,"0","species",NA
1005985,100004177,"brevicaudata","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_brevicaudata","H. R. Schinz",1844,"0","species",NA
1005985,100004178,"cumana","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_cumana","H. R. Schinz",1844,"0","species",NA
1005985,100004179,"huttoni","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_huttoni","E. Blyth in T. Hutton",1846,"0","species",NA
1005985,100033247,"domestica","Carnivora","Felidae","Felis","Felis_catus","synonym","Catus_domesticus","Fitzinger",1855,"1","species",NA
1005985,100053528,"inconspicus","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_inconspicus","J. E. Gray",1869,"0","species",NA
1005985,100004180,"bouvieri","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_bouvieri","A. T. de Rochebrune",1883,"0","species",NA
1005985,100057327,"angorensis","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_angorensis","de Elera",1895,"0","species",NA
1005985,100004181,"daemon","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_daemon","Satunin",1904,"0","species",NA
1005985,100032441,"deliensis","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_deliensis","Hilzheimer",1906,"0","species",NA
1005985,100050947,"agrius","Carnivora","Felidae","Felis","Felis_catus","synonym","Felis_agrius","G. S. Miller",1912,"0","species",NA
1005986,100004185,"chaus","Carnivora","Felidae","Felis","Felis_chaus","species","Felis_chaus","von Schreber",1777,"0","species","Africa|Asia|Europe"
1005986,100004186,"catolynx","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_catolynx","Pallas",1811,"0","species","Africa|Asia|Europe"
1005986,100004187,"affinis","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_affinis","J. E. Gray",1830,"0","species","Africa|Asia|Europe"
1005986,100004188,"rueppelii","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_ruppelii","Brandt",1832,"0","species","Africa|Asia|Europe"
1005986,100004189,"kutas","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_kutas","J. T. Pearson",1832,"0","species","Africa|Asia|Europe"
1005986,100004190,"erythrota","Carnivora","Felidae","Felis","Felis_chaus","synonym","Lynchus_erythrotus","B. H. Hodgson",1836,"1","species","Africa|Asia|Europe"
1005986,100052318,"erythrota","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_erythrotus","W. Ogilby",1839,"0","species","Africa|Asia|Europe"
1005986,100029649,"lybicus","Carnivora","Felidae","Felis","Felis_chaus","synonym","Chaus_lybicus","J. E. Gray",1843,"1","species","Africa|Asia|Europe"
1005986,100004191,"jacquemontii","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_jacquemontii","I. Geoffroy Saint-Hilaire",1844,"0","species","Africa|Asia|Europe"
1005986,100056217,"erythrotis","Carnivora","Felidae","Felis","Felis_chaus","synonym","Lyncus_erythrotis","J. E. Gray",1867,"1","species","Africa|Asia|Europe"
1005986,100053426,"catolynx","Carnivora","Felidae","Felis","Felis_chaus","synonym","Chaus_catolynx","J. E. Gray",1869,"1","species","Africa|Asia|Europe"
1005986,100053424,"jacquemontii","Carnivora","Felidae","Felis","Felis_chaus","synonym","Chaus_jacquemontii","J. E. Gray",1869,"1","species","Africa|Asia|Europe"
1005986,100004192,"shawiana","Carnivora","Felidae","Felis","Felis_chaus","synonym","Felis_shawiana","Blanford",1876,"0","species","Africa|Asia|Europe"
1005986,100055450,"chaus","Carnivora","Felidae","Felis","Felis_chaus","synonym","Lynx_chaus","Schulze",1897,"1","species","Africa|Asia|Europe"
1005986,100004196,"chrysomelanotis","Carnivora","Felidae","Felis","Felis_chaus","synonym","Lyncus_chrysomelanotis","Nehring",1902,"1","species","Africa|Asia|Europe"
1005986,100058356,"chaus","Carnivora","Felidae","Felis","Felis_chaus","synonym","Catolynx_chaus","Satunin",1905,"1","species","Africa|Asia|Europe"
1005987,100004202,"lybica","Carnivora","Felidae","Felis","Felis_lybica","species","Felis_lybica","G. Forster",1780,"0","species","Africa|Asia|Europe"
1005987,100004203,"ocreata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ocreata","J. F. Gmelin",1791,"0","species","Africa|Asia|Europe"
1005987,100032235,"libyca","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_libyca","Olivier",1804,"0","species","Africa|Asia|Europe"
1005987,100004207,"cafra","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_cafra","A. G. Desmarest",1822,"0","species","Africa|Asia|Europe"
1005987,100057767,"maniculata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felix_maniculata","Anonymous",1825,"0","species","Africa|Asia|Europe"
1005987,100004208,"rueppelii","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ruppelii","H. R. Schinz",1825,"0","species","Africa|Asia|Europe"
1005987,100004209,"caligata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_caligata","Temminck",1825,"0","species","Africa|Asia|Europe"
1005987,100004210,"maniculata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_maniculata","Temminck",1825,"0","species","Africa|Asia|Europe"
1005987,100031315,"caffra","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_caffra","A. Smith",1826,"0","species","Africa|Asia|Europe"
1005987,100004211,"maniculata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_maniculata","Cretzschmar",1826,"0","species","Africa|Asia|Europe"
1005987,100052039,"caffra","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_caffra","J. B. Fischer",1829,"0","species","Africa|Asia|Europe"
1005987,100004213,"ornata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ornata","J. E. Gray",1830,"0","species","Africa|Asia|Europe"
1005987,100053329,"torquata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_torquatus","W. H. Sykes",1831,"0","species","Africa|Asia|Europe"
1005987,100004214,"bubastis","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_bubastis","Ehrenberg",1833,"0","species","Africa|Asia|Europe"
1005987,100004212,"dongalana","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_dongalana","Ehrenberg",1833,"0","species","Africa|Asia|Europe"
1005987,100004215,"servalina","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_servalina","Jardine",1834,"0","species","Africa|Asia|Europe"
1005987,100048516,"libyca","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_libycus","Loche",1858,"0","species","Africa|Asia|Europe"
1005987,100004216,"torquata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_torquata","E. Blyth",1863,"0","species","Africa|Asia|Europe"
1005987,100056215,"dongolensis","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_dongolensis","J. E. Gray",1867,"0","species","Africa|Asia|Europe"
1005987,100056214,"libycus","Carnivora","Felidae","Felis","Felis_lybica","synonym","Chaus_libycus","J. E. Gray",1867,"1","species","Africa|Asia|Europe"
1005987,100053425,"ornata","Carnivora","Felidae","Felis","Felis_lybica","synonym","Chaus_ornatus","J. E. Gray",1867,"1","species","Africa|Asia|Europe"
1005987,100056216,"rueppellii","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_ruppellii","J. E. Gray",1867,"0","species","Africa|Asia|Europe"
1005987,100046105,"lybica","Carnivora","Felidae","Felis","Felis_lybica","synonym","Felis_lybicus","Loche",1867,"0","species","Africa|Asia|Europe"
